Time, z_position, z_position_rk_tendency, y_position, y_position_rk_tendency, x_position, x_position_rk_tendency, volume, qr, nr, vterm, prevp, nrevp
  851.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  851.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  851.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  851.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  851.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  851.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  851.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  851.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  851.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  851.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  852.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  852.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  852.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  852.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  852.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  852.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  852.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  852.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  852.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  852.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  853.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  853.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  853.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  853.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  853.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  853.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  853.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  853.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  853.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  853.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  854.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  854.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  854.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  854.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  854.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  854.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  854.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  854.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  854.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  854.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  855.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  855.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  855.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  855.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  855.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  855.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  855.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  855.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  855.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  855.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  856.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  856.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  856.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  856.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  856.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  856.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  856.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  856.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  856.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  856.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  857.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  857.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  857.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  857.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  857.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  857.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  857.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  857.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  857.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  857.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  858.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  858.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  858.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  858.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  858.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  858.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  858.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  858.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  858.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  858.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  859.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  859.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  859.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  859.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  859.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  859.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  859.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  859.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  859.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  859.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  860.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  860.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  860.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  860.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  860.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  860.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  860.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  860.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  860.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  860.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  861.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  861.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  861.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  861.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  861.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  861.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  861.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  861.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  861.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  861.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  862.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  862.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  862.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  862.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  862.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  862.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  862.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  862.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  862.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  862.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  863.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  863.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  863.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  863.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  863.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  863.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  863.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  863.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  863.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  863.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  864.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
